SURVEY_YEAR,NAME,MEASURE_NAME,COL_START_DATE,COL_END_DATE,RATE,TOTAL,MEASURE_DESCRIPTION,time,CYCLE,state
2024,Alabama,LONGCOVID_1,"March 5, 2024","April 1, 2024",31.2,562506,"Adults who previously had COVID-19, with symptoms lasting 3 months or longer",2024,03,01
2024,Alabama,PRICEINCR,"March 5, 2024","April 1, 2024",88.1,2991647,Adults who think prices have increased in the area where they live and shop in the last two months,2024,03,01
2024,Alabama,PRICEWORRY,"March 5, 2024","April 1, 2024",83.5,2797262,Adults who are somewhat or very concerned that prices will increase in the next six months,2024,03,01
2024,Alaska,DISPLACED,"March 5, 2024","April 1, 2024",0.8,3703,Adults in households who were displaced from their homes because of a natural disaster in the past year,2024,03,02
2024,Alaska,DISPLACEDTIME,"March 5, 2024","April 1, 2024",81.3,3012,Adults in households who were displaced from their homes for at least one month because of a natural disaster in the past year,2024,03,02
2024,Alaska,EMOTIONAL,"March 5, 2024","April 1, 2024",81.7,392936,"Adults who reported getting social and emotional support they need sometimes, usually, or always.",2024,03,02
2024,Alaska,ENERGYBILL,"March 5, 2024","April 1, 2024",23.4,108497,Adults in households that were unable to pay an energy bill in full in the last 12 months,2024,03,02
2024,Alaska,EVICTFOR,"March 5, 2024","April 1, 2024",48.3,12489,Adults in households not current on rent or mortgage where eviction or foreclosure in the next two months is either very likely or somewhat likely,2024,03,02
2024,Alaska,EXPENSE,"March 5, 2024","April 1, 2024",41.0,195916,Adults in households where it has been somewhat or very difficult to pay for usual household expenses in the last 7 days,2024,03,02
2024,Alaska,FOODFORCHLD1,"March 5, 2024","April 1, 2024",31.8,55525,Adults in households where children currently receive food assistance,2024,03,02
2024,Alaska,FOODSCARCE,"March 5, 2024","April 1, 2024",12.1,57458,Adults in households where there was either sometimes or often not enough to eat in the last 7 days,2024,03,02
2024,Alaska,GASIMPACT,"March 5, 2024","April 1, 2024",58.1,268588,Adults who changed driving behavior in the last 7 days due to the cost of gas,2024,03,02
2024,Alaska,LONELY,"March 5, 2024","April 1, 2024",47.3,228311,"Adults who reported feeling lonely sometimes, usually, or always.",2024,03,02
2024,Alaska,LONGCOVID_1,"March 5, 2024","April 1, 2024",37.9,108968,"Adults who previously had COVID-19, with symptoms lasting 3 months or longer",2024,03,02
2024,Alaska,PRICEINCR,"March 5, 2024","April 1, 2024",83.8,401734,Adults who think prices have increased in the area where they live and shop in the last two months,2024,03,02
2024,Alaska,PRICEWORRY,"March 5, 2024","April 1, 2024",79.2,377957,Adults who are somewhat or very concerned that prices will increase in the next six months,2024,03,02
2024,Arizona,DISPLACED,"March 5, 2024","April 1, 2024",0.2,11350,Adults in households who were displaced from their homes because of a natural disaster in the past year,2024,03,04
2024,Arizona,DISPLACEDTIME,"March 5, 2024","April 1, 2024",29.7,3372,Adults in households who were displaced from their homes for at least one month because of a natural disaster in the past year,2024,03,04
2024,Arizona,EMOTIONAL,"March 5, 2024","April 1, 2024",78.8,3976473,"Adults who reported getting social and emotional support they need sometimes, usually, or always.",2024,03,04
2024,Arizona,ENERGYBILL,"March 5, 2024","April 1, 2024",24.8,1182127,Adults in households that were unable to pay an energy bill in full in the last 12 months,2024,03,04
2024,Arizona,EVICTFOR,"March 5, 2024","April 1, 2024",35.8,67677,Adults in households not current on rent or mortgage where eviction or foreclosure in the next two months is either very likely or somewhat likely,2024,03,04
2024,Arizona,EXPENSE,"March 5, 2024","April 1, 2024",37.3,1838494,Adults in households where it has been somewhat or very difficult to pay for usual household expenses in the last 7 days,2024,03,04
2024,Arizona,FOODFORCHLD1,"March 5, 2024","April 1, 2024",40.6,701118,Adults in households where children currently receive food assistance,2024,03,04
2024,Arizona,FOODSCARCE,"March 5, 2024","April 1, 2024",11.5,567006,Adults in households where there was either sometimes or often not enough to eat in the last 7 days,2024,03,04
2024,Arizona,GASIMPACT,"March 5, 2024","April 1, 2024",58.6,2775323,Adults who changed driving behavior in the last 7 days due to the cost of gas,2024,03,04
2024,Arizona,LONELY,"March 5, 2024","April 1, 2024",37.4,1887413,"Adults who reported feeling lonely sometimes, usually, or always.",2024,03,04
2024,Arizona,LONGCOVID_1,"March 5, 2024","April 1, 2024",31.9,907041,"Adults who previously had COVID-19, with symptoms lasting 3 months or longer",2024,03,04
2024,Arizona,PRICEINCR,"March 5, 2024","April 1, 2024",85.6,4256455,Adults who think prices have increased in the area where they live and shop in the last two months,2024,03,04
2024,Arizona,PRICEWORRY,"March 5, 2024","April 1, 2024",79.2,3890136,Adults who are somewhat or very concerned that prices will increase in the next six months,2024,03,04
2024,Arkansas,DISPLACED,"March 5, 2024","April 1, 2024",1.3,24087,Adults in households who were displaced from their homes because of a natural disaster in the past year,2024,03,05
2024,Arkansas,DISPLACEDTIME,"March 5, 2024","April 1, 2024",39.8,9587,Adults in households who were displaced from their homes for at least one month because of a natural disaster in the past year,2024,03,05
2024,Arkansas,EMOTIONAL,"March 5, 2024","April 1, 2024",79.3,1604027,"Adults who reported getting social and emotional support they need sometimes, usually, or always.",2024,03,05
2024,Arkansas,ENERGYBILL,"March 5, 2024","April 1, 2024",23.4,432900,Adults in households that were unable to pay an energy bill in full in the last 12 months,2024,03,05
2024,Arkansas,EVICTFOR,"March 5, 2024","April 1, 2024",21.4,26037,Adults in households not current on rent or mortgage where eviction or foreclosure in the next two months is either very likely or somewhat likely,2024,03,05
2024,Arkansas,EXPENSE,"March 5, 2024","April 1, 2024",39.9,786690,Adults in households where it has been somewhat or very difficult to pay for usual household expenses in the last 7 days,2024,03,05
2024,Arkansas,FOODFORCHLD1,"March 5, 2024","April 1, 2024",34.4,253872,Adults in households where children currently receive food assistance,2024,03,05
2024,Arkansas,FOODSCARCE,"March 5, 2024","April 1, 2024",12.2,238562,Adults in households where there was either sometimes or often not enough to eat in the last 7 days,2024,03,05
2024,Arkansas,GASIMPACT,"March 5, 2024","April 1, 2024",58.0,1074589,Adults who changed driving behavior in the last 7 days due to the cost of gas,2024,03,05
2024,Arkansas,LONELY,"March 5, 2024","April 1, 2024",41.0,829843,"Adults who reported feeling lonely sometimes, usually, or always.",2024,03,05
2024,Arkansas,LONGCOVID_1,"March 5, 2024","April 1, 2024",31.8,314411,"Adults who previously had COVID-19, with symptoms lasting 3 months or longer",2024,03,05
2024,Arkansas,PRICEINCR,"March 5, 2024","April 1, 2024",89.6,1783127,Adults who think prices have increased in the area where they live and shop in the last two months,2024,03,05
2024,Arkansas,PRICEWORRY,"March 5, 2024","April 1, 2024",83.8,1669260,Adults who are somewhat or very concerned that prices will increase in the next six months,2024,03,05
2024,California,DISPLACED,"March 5, 2024","April 1, 2024",0.9,208149,Adults in households who were displaced from their homes because of a natural disaster in the past year,2024,03,06
2024,California,DISPLACEDTIME,"March 5, 2024","April 1, 2024",45.3,92814,Adults in households who were displaced from their homes for at least one month because of a natural disaster in the past year,2024,03,06
2024,California,EMOTIONAL,"March 5, 2024","April 1, 2024",76.1,19718010,"Adults who reported getting social and emotional support they need sometimes, usually, or always.",2024,03,06
2024,California,ENERGYBILL,"March 5, 2024","April 1, 2024",23.9,5655048,Adults in households that were unable to pay an energy bill in full in the last 12 months,2024,03,06
2024,California,EVICTFOR,"March 5, 2024","April 1, 2024",28.2,408078,Adults in households not current on rent or mortgage where eviction or foreclosure in the next two months is either very likely or somewhat likely,2024,03,06
2024,California,EXPENSE,"March 5, 2024","April 1, 2024",33.7,8470209,Adults in households where it has been somewhat or very difficult to pay for usual household expenses in the last 7 days,2024,03,06
2024,California,FOODFORCHLD1,"March 5, 2024","April 1, 2024",56.9,4922827,Adults in households where children currently receive food assistance,2024,03,06
2024,California,FOODSCARCE,"March 5, 2024","April 1, 2024",9.3,2310784,Adults in households where there was either sometimes or often not enough to eat in the last 7 days,2024,03,06
2024,California,GASIMPACT,"March 5, 2024","April 1, 2024",57.9,13662813,Adults who changed driving behavior in the last 7 days due to the cost of gas,2024,03,06
2024,California,LONELY,"March 5, 2024","April 1, 2024",39.2,10155600,"Adults who reported feeling lonely sometimes, usually, or always.",2024,03,06
2024,California,LONGCOVID_1,"March 5, 2024","April 1, 2024",27.6,4088272,"Adults who previously had COVID-19, with symptoms lasting 3 months or longer",2024,03,06
2024,California,PRICEINCR,"March 5, 2024","April 1, 2024",84.9,21489643,Adults who think prices have increased in the area where they live and shop in the last two months,2024,03,06
2024,California,PRICEWORRY,"March 5, 2024","April 1, 2024",77.5,19453628,Adults who are somewhat or very concerned that prices will increase in the next six months,2024,03,06
2024,Colorado,DISPLACED,"March 5, 2024","April 1, 2024",0.8,31158,Adults in households who were displaced from their homes because of a natural disaster in the past year,2024,03,08
2024,Colorado,DISPLACEDTIME,"March 5, 2024","April 1, 2024",57.7,17976,Adults in households who were displaced from their homes for at least one month because of a natural disaster in the past year,2024,03,08
2024,Colorado,EMOTIONAL,"March 5, 2024","April 1, 2024",83.0,3467987,"Adults who reported getting social and emotional support they need sometimes, usually, or always.",2024,03,08
2024,Colorado,ENERGYBILL,"March 5, 2024","April 1, 2024",18.8,743409,Adults in households that were unable to pay an energy bill in full in the last 12 months,2024,03,08
2024,Colorado,EVICTFOR,"March 5, 2024","April 1, 2024",21.9,40778,Adults in households not current on rent or mortgage where eviction or foreclosure in the next two months is either very likely or somewhat likely,2024,03,08
2024,Colorado,EXPENSE,"March 5, 2024","April 1, 2024",34.0,1385290,Adults in households where it has been somewhat or very difficult to pay for usual household expenses in the last 7 days,2024,03,08
2024,Colorado,FOODFORCHLD1,"March 5, 2024","April 1, 2024",37.6,467205,Adults in households where children currently receive food assistance,2024,03,08
2024,Colorado,FOODSCARCE,"March 5, 2024","April 1, 2024",8.4,343558,Adults in households where there was either sometimes or often not enough to eat in the last 7 days,2024,03,08
2024,Colorado,GASIMPACT,"March 5, 2024","April 1, 2024",44.5,1744749,Adults who changed driving behavior in the last 7 days due to the cost of gas,2024,03,08
2024,Colorado,LONELY,"March 5, 2024","April 1, 2024",44.2,1850917,"Adults who reported feeling lonely sometimes, usually, or always.",2024,03,08
2024,Colorado,LONGCOVID_1,"March 5, 2024","April 1, 2024",34.8,855065,"Adults who previously had COVID-19, with symptoms lasting 3 months or longer",2024,03,08
2024,Colorado,PRICEINCR,"March 5, 2024","April 1, 2024",78.4,3204683,Adults who think prices have increased in the area where they live and shop in the last two months,2024,03,08
2024,Colorado,PRICEWORRY,"March 5, 2024","April 1, 2024",76.0,3114564,Adults who are somewhat or very concerned that prices will increase in the next six months,2024,03,08
2024,Connecticut,DISPLACED,"March 5, 2024","April 1, 2024",1.2,29297,Adults in households who were displaced from their homes because of a natural disaster in the past year,2024,03,09
2024,Connecticut,DISPLACEDTIME,"March 5, 2024","April 1, 2024",64.9,19005,Adults in households who were displaced from their homes for at least one month because of a natural disaster in the past year,2024,03,09
