data_type_code,time_slot_id,seasonally_adj,category_code,cell_value,error_data,time,us,series_name,plot_groupings
URE,0,no,ESTIMATE,1270,no,2015-Q3,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
URE,0,no,ESTIMATE,1422,no,2015-Q4,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
VACANT,0,no,ESTIMATE,17502,no,2015-Q1,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,17379,no,2015-Q2,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,17510,no,2015-Q3,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,17288,no,2015-Q4,1,Total Vacant Housing Units,Total Housing Units
YRVAC,0,no,ESTIMATE,12952,no,2015-Q1,1,Year-Round Vacant Housing Units,Vacant Inventory
YRVAC,0,no,ESTIMATE,12888,no,2015-Q2,1,Year-Round Vacant Housing Units,Vacant Inventory
YRVAC,0,no,ESTIMATE,13190,no,2015-Q3,1,Year-Round Vacant Housing Units,Vacant Inventory
YRVAC,0,no,ESTIMATE,13068,no,2015-Q4,1,Year-Round Vacant Housing Units,Vacant Inventory
HOR,0,no,RATE,63.7,no,2015-Q1,1,Homeownership Rate,Rates
HOR,0,no,RATE,63.4,no,2015-Q2,1,Homeownership Rate,Rates
HOR,0,no,RATE,63.7,no,2015-Q3,1,Homeownership Rate,Rates
HOR,0,no,RATE,63.8,no,2015-Q4,1,Homeownership Rate,Rates
E_HOR,0,no,RATE,0.5,yes,2015-Q1,1,Error Homeownership Rate,Error
E_HOR,0,no,RATE,0.5,yes,2015-Q2,1,Error Homeownership Rate,Error
E_HOR,0,no,RATE,0.5,yes,2015-Q3,1,Error Homeownership Rate,Error
HVR,0,no,RATE,1.9,no,2015-Q1,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,1.8,no,2015-Q2,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,1.9,no,2015-Q4,1,Homeowner Vacancy Rate,Rates
E_HVR,0,no,RATE,0.1,yes,2015-Q1,1,Error Homeowner Vacancy Rate,Error
E_HVR,0,no,RATE,0.1,yes,2015-Q2,1,Error Homeowner Vacancy Rate,Error
E_HVR,0,no,RATE,0.1,yes,2015-Q3,1,Error Homeowner Vacancy Rate,Error
RVR,0,no,RATE,7.1,no,2015-Q1,1,Rental Vacancy Rate,Rates
RVR,0,no,RATE,6.8,no,2015-Q2,1,Rental Vacancy Rate,Rates
RVR,0,no,RATE,7.3,no,2015-Q3,1,Rental Vacancy Rate,Rates
E_RVR,0,no,RATE,0.3,yes,2015-Q1,1,Error Rental Vacancy Rate,Error
E_RVR,0,no,RATE,0.3,yes,2015-Q2,1,Error Rental Vacancy Rate,Error
E_RVR,0,no,RATE,0.3,yes,2015-Q3,1,Error Rental Vacancy Rate,Error
E_RVR,0,no,RATE,0.3,yes,2015-Q4,1,Error Rental Vacancy Rate,Error
SAHOR,0,yes,RATE,63.8,no,2015-Q1,1,Seasonal Adjusted Home Owner Rate,Rates
SAHOR,0,yes,RATE,63.5,no,2015-Q2,1,Seasonal Adjusted Home Owner Rate,Rates
SAHOR,0,yes,RATE,63.6,no,2015-Q3,1,Seasonal Adjusted Home Owner Rate,Rates
SAHOR,0,yes,RATE,63.7,no,2015-Q4,1,Seasonal Adjusted Home Owner Rate,Rates
OFFMAR,0,no,ESTIMATE,7163,no,2015-Q2,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3803,no,2015-Q3,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
SALE,0,no,ESTIMATE,1426,no,2015-Q3,1,Vacant Housing Units For Sale,Vacant Inventory
TOTAL,0,no,ESTIMATE,135081,no,2015-Q2,1,Total Housing Units,Total Housing Units
E_HOR,0,no,RATE,0.5,yes,2015-Q4,1,Error Homeownership Rate,Error
HVR,0,no,RATE,1.9,no,2015-Q3,1,Homeowner Vacancy Rate,Rates
E_HVR,0,no,RATE,0.1,yes,2015-Q4,1,Error Homeowner Vacancy Rate,Error
OTH,0,no,ESTIMATE,3938,no,2016-Q1,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OWNOCC,0,no,ESTIMATE,75678,no,2016-Q3,1,Owner Occupied Units,Occupied Inventory
TOTAL,0,no,ESTIMATE,135795,no,2016-Q1,1,Total Housing Units,Total Housing Units
URE,0,no,ESTIMATE,1324,no,2016-Q3,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
HVR,0,no,RATE,1.7,no,2016-Q2,1,Homeowner Vacancy Rate,Rates
E_HVR,0,no,RATE,0.1,yes,2016-Q3,1,Error Homeowner Vacancy Rate,Error
RVR,0,no,RATE,6.8,no,2016-Q3,1,Rental Vacancy Rate,Rates
E_RVR,0,no,RATE,0.3,yes,2016-Q4,1,Error Rental Vacancy Rate,Error
SAHOR,0,yes,RATE,63.5,no,2016-Q1,1,Seasonal Adjusted Home Owner Rate,Rates
OCC,0,no,ESTIMATE,118038,no,2016-Q1,1,Total Occupied housing Units,Total Housing Units
OCC,0,no,ESTIMATE,118772,no,2016-Q2,1,Total Occupied housing Units,Total Housing Units
OCC,0,no,ESTIMATE,119129,no,2016-Q3,1,Total Occupied housing Units,Total Housing Units
OCC,0,no,ESTIMATE,119226,no,2016-Q4,1,Total Occupied housing Units,Total Housing Units
OCCUSE,0,no,ESTIMATE,2093,no,2016-Q1,1,Held Off the Market and for Occasional Use,Vacant Inventory
OCCUSE,0,no,ESTIMATE,2085,no,2016-Q2,1,Held Off the Market and for Occasional Use,Vacant Inventory
OCCUSE,0,no,ESTIMATE,2054,no,2016-Q3,1,Held Off the Market and for Occasional Use,Vacant Inventory
OCCUSE,0,no,ESTIMATE,2181,no,2016-Q4,1,Held Off the Market and for Occasional Use,Vacant Inventory
OFFMAR,0,no,ESTIMATE,7605,no,2016-Q1,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OFFMAR,0,no,ESTIMATE,7337,no,2016-Q2,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OFFMAR,0,no,ESTIMATE,7157,no,2016-Q3,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OFFMAR,0,no,ESTIMATE,7368,no,2016-Q4,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3824,no,2016-Q2,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3780,no,2016-Q3,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3708,no,2016-Q4,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OWNOCC,0,no,ESTIMATE,74991,no,2016-Q1,1,Owner Occupied Units,Occupied Inventory
OWNOCC,0,no,ESTIMATE,74726,no,2016-Q2,1,Owner Occupied Units,Occupied Inventory
OWNOCC,0,no,ESTIMATE,75976,no,2016-Q4,1,Owner Occupied Units,Occupied Inventory
RENT,0,no,ESTIMATE,3282,no,2016-Q1,1,Vacant Housing Units For Rent,Vacant Inventory
RENT,0,no,ESTIMATE,3227,no,2016-Q2,1,Vacant Housing Units For Rent,Vacant Inventory
RENT,0,no,ESTIMATE,3229,no,2016-Q3,1,Vacant Housing Units For Rent,Vacant Inventory
RENT,0,no,ESTIMATE,3231,no,2016-Q4,1,Vacant Housing Units For Rent,Vacant Inventory
RNTOCC,0,no,ESTIMATE,43047,no,2016-Q1,1,Renter Occupied Units,Occupied Inventory
RNTOCC,0,no,ESTIMATE,44045,no,2016-Q2,1,Renter Occupied Units,Occupied Inventory
RNTOCC,0,no,ESTIMATE,43451,no,2016-Q3,1,Renter Occupied Units,Occupied Inventory
RNTOCC,0,no,ESTIMATE,43251,no,2016-Q4,1,Renter Occupied Units,Occupied Inventory
RNTSLD,0,no,ESTIMATE,973,no,2016-Q1,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
RNTSLD,0,no,ESTIMATE,1083,no,2016-Q2,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
RNTSLD,0,no,ESTIMATE,1183,no,2016-Q3,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
RNTSLD,0,no,ESTIMATE,998,no,2016-Q4,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
SALE,0,no,ESTIMATE,1317,no,2016-Q1,1,Vacant Housing Units For Sale,Vacant Inventory
SALE,0,no,ESTIMATE,1311,no,2016-Q2,1,Vacant Housing Units For Sale,Vacant Inventory
SALE,0,no,ESTIMATE,1359,no,2016-Q3,1,Vacant Housing Units For Sale,Vacant Inventory
SALE,0,no,ESTIMATE,1407,no,2016-Q4,1,Vacant Housing Units For Sale,Vacant Inventory
SEASON,0,no,ESTIMATE,4578,no,2016-Q1,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,4309,no,2016-Q2,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,4233,no,2016-Q3,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,4324,no,2016-Q4,1,Seasonal Vacant Housing Units,Vacant Inventory
TOTAL,0,no,ESTIMATE,136039,no,2016-Q2,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,136289,no,2016-Q3,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,136554,no,2016-Q4,1,Total Housing Units,Total Housing Units
URE,0,no,ESTIMATE,1576,no,2016-Q1,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
URE,0,no,ESTIMATE,1429,no,2016-Q2,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
URE,0,no,ESTIMATE,1479,no,2016-Q4,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
VACANT,0,no,ESTIMATE,17758,no,2016-Q1,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,17268,no,2016-Q2,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,17160,no,2016-Q3,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,17328,no,2016-Q4,1,Total Vacant Housing Units,Total Housing Units
YRVAC,0,no,ESTIMATE,13179,no,2016-Q1,1,Year-Round Vacant Housing Units,Vacant Inventory
YRVAC,0,no,ESTIMATE,12959,no,2016-Q2,1,Year-Round Vacant Housing Units,Vacant Inventory
YRVAC,0,no,ESTIMATE,12929,no,2016-Q3,1,Year-Round Vacant Housing Units,Vacant Inventory
YRVAC,0,no,ESTIMATE,13004,no,2016-Q4,1,Year-Round Vacant Housing Units,Vacant Inventory
HOR,0,no,RATE,63.5,no,2016-Q1,1,Homeownership Rate,Rates
HOR,0,no,RATE,62.9,no,2016-Q2,1,Homeownership Rate,Rates
HOR,0,no,RATE,63.5,no,2016-Q3,1,Homeownership Rate,Rates
HOR,0,no,RATE,63.7,no,2016-Q4,1,Homeownership Rate,Rates
E_HOR,0,no,RATE,0.5,yes,2016-Q1,1,Error Homeownership Rate,Error
E_HOR,0,no,RATE,0.5,yes,2016-Q2,1,Error Homeownership Rate,Error
E_HOR,0,no,RATE,0.5,yes,2016-Q3,1,Error Homeownership Rate,Error
E_HOR,0,no,RATE,0.5,yes,2016-Q4,1,Error Homeownership Rate,Error
HVR,0,no,RATE,1.7,no,2016-Q1,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,1.8,no,2016-Q3,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,1.8,no,2016-Q4,1,Homeowner Vacancy Rate,Rates
E_HVR,0,no,RATE,0.1,yes,2016-Q1,1,Error Homeowner Vacancy Rate,Error
E_HVR,0,no,RATE,0.1,yes,2016-Q2,1,Error Homeowner Vacancy Rate,Error
E_HVR,0,no,RATE,0.1,yes,2016-Q4,1,Error Homeowner Vacancy Rate,Error
RVR,0,no,RATE,7.0,no,2016-Q1,1,Rental Vacancy Rate,Rates
RVR,0,no,RATE,6.7,no,2016-Q2,1,Rental Vacancy Rate,Rates
RVR,0,no,RATE,6.9,no,2016-Q4,1,Rental Vacancy Rate,Rates
E_RVR,0,no,RATE,0.3,yes,2016-Q1,1,Error Rental Vacancy Rate,Error
E_RVR,0,no,RATE,0.3,yes,2016-Q2,1,Error Rental Vacancy Rate,Error
E_RVR,0,no,RATE,0.3,yes,2016-Q3,1,Error Rental Vacancy Rate,Error
SAHOR,0,yes,RATE,63.1,no,2016-Q2,1,Seasonal Adjusted Home Owner Rate,Rates
SAHOR,0,yes,RATE,63.4,no,2016-Q3,1,Seasonal Adjusted Home Owner Rate,Rates
SAHOR,0,yes,RATE,63.5,no,2016-Q4,1,Seasonal Adjusted Home Owner Rate,Rates
OWNOCC,0,no,ESTIMATE,76520,no,2017-Q3,1,Owner Occupied Units,Occupied Inventory
URE,0,no,ESTIMATE,1432,no,2017-Q1,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
RVR,0,no,RATE,7.5,no,2017-Q3,1,Rental Vacancy Rate,Rates
E_RVR,0,no,RATE,0.3,yes,2017-Q4,1,Error Rental Vacancy Rate,Error
SAHOR,0,yes,RATE,63.6,no,2017-Q1,1,Seasonal Adjusted Home Owner Rate,Rates
OCC,0,no,ESTIMATE,119435,no,2017-Q1,1,Total Occupied housing Units,Total Housing Units
OCC,0,no,ESTIMATE,119447,no,2017-Q2,1,Total Occupied housing Units,Total Housing Units
OCC,0,no,ESTIMATE,119669,no,2017-Q3,1,Total Occupied housing Units,Total Housing Units
OCC,0,no,ESTIMATE,120821,no,2017-Q4,1,Total Occupied housing Units,Total Housing Units
OCCUSE,0,no,ESTIMATE,2077,no,2017-Q1,1,Held Off the Market and for Occasional Use,Vacant Inventory
OCCUSE,0,no,ESTIMATE,2224,no,2017-Q2,1,Held Off the Market and for Occasional Use,Vacant Inventory
OCCUSE,0,no,ESTIMATE,2243,no,2017-Q3,1,Held Off the Market and for Occasional Use,Vacant Inventory
OCCUSE,0,no,ESTIMATE,2186,no,2017-Q4,1,Held Off the Market and for Occasional Use,Vacant Inventory
OFFMAR,0,no,ESTIMATE,7306,no,2017-Q1,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OFFMAR,0,no,ESTIMATE,7484,no,2017-Q2,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OFFMAR,0,no,ESTIMATE,7437,no,2017-Q3,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OFFMAR,0,no,ESTIMATE,7345,no,2017-Q4,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3794,no,2017-Q1,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3865,no,2017-Q2,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3963,no,2017-Q3,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3805,no,2017-Q4,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OWNOCC,0,no,ESTIMATE,75958,no,2017-Q1,1,Owner Occupied Units,Occupied Inventory
OWNOCC,0,no,ESTIMATE,76064,no,2017-Q2,1,Owner Occupied Units,Occupied Inventory
OWNOCC,0,no,ESTIMATE,77592,no,2017-Q4,1,Owner Occupied Units,Occupied Inventory
RENT,0,no,ESTIMATE,3302,no,2017-Q1,1,Vacant Housing Units For Rent,Vacant Inventory
RENT,0,no,ESTIMATE,3485,no,2017-Q2,1,Vacant Housing Units For Rent,Vacant Inventory
RENT,0,no,ESTIMATE,3568,no,2017-Q3,1,Vacant Housing Units For Rent,Vacant Inventory
RENT,0,no,ESTIMATE,3233,no,2017-Q4,1,Vacant Housing Units For Rent,Vacant Inventory
RNTOCC,0,no,ESTIMATE,43475,no,2017-Q1,1,Renter Occupied Units,Occupied Inventory
RNTOCC,0,no,ESTIMATE,43383,no,2017-Q2,1,Renter Occupied Units,Occupied Inventory
RNTOCC,0,no,ESTIMATE,43150,no,2017-Q3,1,Renter Occupied Units,Occupied Inventory
RNTOCC,0,no,ESTIMATE,43230,no,2017-Q4,1,Renter Occupied Units,Occupied Inventory
RNTSLD,0,no,ESTIMATE,991,no,2017-Q1,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
RNTSLD,0,no,ESTIMATE,1268,no,2017-Q2,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
RNTSLD,0,no,ESTIMATE,1386,no,2017-Q3,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
RNTSLD,0,no,ESTIMATE,1005,no,2017-Q4,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
SALE,0,no,ESTIMATE,1298,no,2017-Q1,1,Vacant Housing Units For Sale,Vacant Inventory
SALE,0,no,ESTIMATE,1205,no,2017-Q2,1,Vacant Housing Units For Sale,Vacant Inventory
SALE,0,no,ESTIMATE,1255,no,2017-Q3,1,Vacant Housing Units For Sale,Vacant Inventory
SALE,0,no,ESTIMATE,1268,no,2017-Q4,1,Vacant Housing Units For Sale,Vacant Inventory
SEASON,0,no,ESTIMATE,4487,no,2017-Q1,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,4195,no,2017-Q2,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,4040,no,2017-Q3,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,3964,no,2017-Q4,1,Seasonal Vacant Housing Units,Vacant Inventory
TOTAL,0,no,ESTIMATE,136818,no,2017-Q1,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,137083,no,2017-Q2,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,137354,no,2017-Q3,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,137637,no,2017-Q4,1,Total Housing Units,Total Housing Units
URE,0,no,ESTIMATE,1394,no,2017-Q2,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
URE,0,no,ESTIMATE,1232,no,2017-Q3,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
URE,0,no,ESTIMATE,1355,no,2017-Q4,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
VACANT,0,no,ESTIMATE,17384,no,2017-Q1,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,17637,no,2017-Q2,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,17684,no,2017-Q3,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,16814,no,2017-Q4,1,Total Vacant Housing Units,Total Housing Units
YRVAC,0,no,ESTIMATE,12895,no,2017-Q1,1,Year-Round Vacant Housing Units,Vacant Inventory
YRVAC,0,no,ESTIMATE,13443,no,2017-Q2,1,Year-Round Vacant Housing Units,Vacant Inventory
YRVAC,0,no,ESTIMATE,13645,no,2017-Q3,1,Year-Round Vacant Housing Units,Vacant Inventory
YRVAC,0,no,ESTIMATE,12852,no,2017-Q4,1,Year-Round Vacant Housing Units,Vacant Inventory
HOR,0,no,RATE,63.6,no,2017-Q1,1,Homeownership Rate,Rates
HOR,0,no,RATE,63.7,no,2017-Q2,1,Homeownership Rate,Rates
HOR,0,no,RATE,63.9,no,2017-Q3,1,Homeownership Rate,Rates
HOR,0,no,RATE,64.2,no,2017-Q4,1,Homeownership Rate,Rates
E_HOR,0,no,RATE,0.5,yes,2017-Q1,1,Error Homeownership Rate,Error
E_HOR,0,no,RATE,0.5,yes,2017-Q2,1,Error Homeownership Rate,Error
E_HOR,0,no,RATE,0.5,yes,2017-Q3,1,Error Homeownership Rate,Error
E_HOR,0,no,RATE,0.5,yes,2017-Q4,1,Error Homeownership Rate,Error
HVR,0,no,RATE,1.7,no,2017-Q1,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,1.5,no,2017-Q2,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,1.6,no,2017-Q3,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,1.6,no,2017-Q4,1,Homeowner Vacancy Rate,Rates
E_HVR,0,no,RATE,0.1,yes,2017-Q1,1,Error Homeowner Vacancy Rate,Error
E_HVR,0,no,RATE,0.1,yes,2017-Q2,1,Error Homeowner Vacancy Rate,Error
E_HVR,0,no,RATE,0.1,yes,2017-Q3,1,Error Homeowner Vacancy Rate,Error
E_HVR,0,no,RATE,0.1,yes,2017-Q4,1,Error Homeowner Vacancy Rate,Error
RVR,0,no,RATE,7.0,no,2017-Q1,1,Rental Vacancy Rate,Rates
RVR,0,no,RATE,7.3,no,2017-Q2,1,Rental Vacancy Rate,Rates
RVR,0,no,RATE,6.9,no,2017-Q4,1,Rental Vacancy Rate,Rates
E_RVR,0,no,RATE,0.3,yes,2017-Q1,1,Error Rental Vacancy Rate,Error
E_RVR,0,no,RATE,0.3,yes,2017-Q2,1,Error Rental Vacancy Rate,Error
E_RVR,0,no,RATE,0.3,yes,2017-Q3,1,Error Rental Vacancy Rate,Error
SAHOR,0,yes,RATE,63.9,no,2017-Q2,1,Seasonal Adjusted Home Owner Rate,Rates
SAHOR,0,yes,RATE,63.9,no,2017-Q3,1,Seasonal Adjusted Home Owner Rate,Rates
SAHOR,0,yes,RATE,64.0,no,2017-Q4,1,Seasonal Adjusted Home Owner Rate,Rates
OCC,0,no,ESTIMATE,120662,no,2018-Q1,1,Total Occupied housing Units,Total Housing Units
RNTOCC,0,no,ESTIMATE,43249,no,2018-Q1,1,Renter Occupied Units,Occupied Inventory
URE,0,no,ESTIMATE,1404,no,2018-Q3,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
RVR,0,no,RATE,6.8,no,2018-Q2,1,Rental Vacancy Rate,Rates
E_RVR,0,no,RATE,0.3,yes,2018-Q3,1,Error Rental Vacancy Rate,Error
OCC,0,no,ESTIMATE,121143,no,2018-Q2,1,Total Occupied housing Units,Total Housing Units
OCC,0,no,ESTIMATE,121267,no,2018-Q3,1,Total Occupied housing Units,Total Housing Units
OCC,0,no,ESTIMATE,122396,no,2018-Q4,1,Total Occupied housing Units,Total Housing Units
OCCUSE,0,no,ESTIMATE,2239,no,2018-Q1,1,Held Off the Market and for Occasional Use,Vacant Inventory
OCCUSE,0,no,ESTIMATE,2102,no,2018-Q2,1,Held Off the Market and for Occasional Use,Vacant Inventory
OCCUSE,0,no,ESTIMATE,2098,no,2018-Q3,1,Held Off the Market and for Occasional Use,Vacant Inventory
OCCUSE,0,no,ESTIMATE,2017,no,2018-Q4,1,Held Off the Market and for Occasional Use,Vacant Inventory
OFFMAR,0,no,ESTIMATE,7662,no,2018-Q1,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OFFMAR,0,no,ESTIMATE,7543,no,2018-Q2,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OFFMAR,0,no,ESTIMATE,7463,no,2018-Q3,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OFFMAR,0,no,ESTIMATE,7166,no,2018-Q4,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,4028,no,2018-Q1,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,4144,no,2018-Q2,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3962,no,2018-Q3,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3782,no,2018-Q4,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OWNOCC,0,no,ESTIMATE,77414,no,2018-Q1,1,Owner Occupied Units,Occupied Inventory
OWNOCC,0,no,ESTIMATE,77854,no,2018-Q2,1,Owner Occupied Units,Occupied Inventory
OWNOCC,0,no,ESTIMATE,78042,no,2018-Q3,1,Owner Occupied Units,Occupied Inventory
OWNOCC,0,no,ESTIMATE,79318,no,2018-Q4,1,Owner Occupied Units,Occupied Inventory
RENT,0,no,ESTIMATE,3283,no,2018-Q1,1,Vacant Housing Units For Rent,Vacant Inventory
RENT,0,no,ESTIMATE,3204,no,2018-Q2,1,Vacant Housing Units For Rent,Vacant Inventory
RENT,0,no,ESTIMATE,3342,no,2018-Q3,1,Vacant Housing Units For Rent,Vacant Inventory
RENT,0,no,ESTIMATE,3097,no,2018-Q4,1,Vacant Housing Units For Rent,Vacant Inventory
RNTOCC,0,no,ESTIMATE,43289,no,2018-Q2,1,Renter Occupied Units,Occupied Inventory
RNTOCC,0,no,ESTIMATE,43225,no,2018-Q3,1,Renter Occupied Units,Occupied Inventory
RNTOCC,0,no,ESTIMATE,43079,no,2018-Q4,1,Renter Occupied Units,Occupied Inventory
RNTSLD,0,no,ESTIMATE,1035,no,2018-Q1,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
RNTSLD,0,no,ESTIMATE,1185,no,2018-Q2,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
RNTSLD,0,no,ESTIMATE,1153,no,2018-Q3,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
RNTSLD,0,no,ESTIMATE,1060,no,2018-Q4,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
SALE,0,no,ESTIMATE,1167,no,2018-Q1,1,Vacant Housing Units For Sale,Vacant Inventory
SALE,0,no,ESTIMATE,1161,no,2018-Q2,1,Vacant Housing Units For Sale,Vacant Inventory
SALE,0,no,ESTIMATE,1255,no,2018-Q3,1,Vacant Housing Units For Sale,Vacant Inventory
SALE,0,no,ESTIMATE,1183,no,2018-Q4,1,Vacant Housing Units For Sale,Vacant Inventory
SEASON,0,no,ESTIMATE,4111,no,2018-Q1,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,3967,no,2018-Q2,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,4009,no,2018-Q3,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,3876,no,2018-Q4,1,Seasonal Vacant Housing Units,Vacant Inventory
TOTAL,0,no,ESTIMATE,137920,no,2018-Q1,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,138203,no,2018-Q2,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,138488,no,2018-Q3,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,138778,no,2018-Q4,1,Total Housing Units,Total Housing Units
URE,0,no,ESTIMATE,1394,no,2018-Q1,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
URE,0,no,ESTIMATE,1297,no,2018-Q2,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
URE,0,no,ESTIMATE,1367,no,2018-Q4,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
VACANT,0,no,ESTIMATE,17258,no,2018-Q1,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,17060,no,2018-Q2,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,17221,no,2018-Q3,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,16382,no,2018-Q4,1,Total Vacant Housing Units,Total Housing Units
